Rank,ID,Title,Authors,Year,Venue,Track,Status,Primary Area,Keywords,Citations,BM25 Score,Combined Score,DOI,URL,PDF,Source,TLDR,Abstract
11,h6EWbx5xTj7,Validating the Lottery Ticket Hypothesis with Inertial Manifold Theory,Zeru Zhang; Jiayin Jin; Zijie Zhang; Yang Zhou; Xin Zhao,2021,NIPS 2021,main,Poster,,Lottery Ticket Hypothesis;neural network pruning;dynamical systems;inertial manifold;theoretical evidence,0,13.527,0.000,,https://nips.cc/virtual/2021/poster/26292,https://openreview.net/pdf?id=h6EWbx5xTj7,offline_nips,Theoretically verify the precondition and validity of the Lottery Ticket Hypothesis,"Despite achieving remarkable efficiency, traditional network pruning techniques often follow manually-crafted heuristics to generate pruned sparse networks. Such heuristic pruning strategies are hard to guarantee that the pruned networks achieve test accuracy comparable to the original dense ones. R"
12,XFCKEgGhEK,Enhancing Cross-Lingual and Cross-Domain Adaptability in Large Language Models for Software Engineering,Yuanhao Li; Haocheng Yang; Wei Tan; Shilong Yuan; Hongbo Wang,2025,ICLR 2025,main,Reject,"transfer learning, meta learning, and lifelong learning",Code Generation;Transfer learning,0,13.238,0.000,,https://openreview.net/forum?id=XFCKEgGhEK,,offline_iclr,,"This paper presents a groundbreaking mathematical framework for unsupervised domain adaptation (UDA) in the context of cross-lingual and cross-domain code modeling. We introduce the Enhanced Dynamic Code Modeling (UDA-EDCM) system, which leverages advanced concepts from measure theory, differential "
13,yV2bsMVfal,RoSE: Enhancing SE(3)-based Protein Backbone Generation via Robust Score Estimation,Minzhang Li; Haochen Wang; Weichen Qin; Yifan Qin; Jiakai Zhang,2026,ICLR 2026,main,Withdraw,"applications to physical sciences (physics, chemistry, biology, etc.)",Riemannian Diffusion;Protein Design,0,13.209,0.000,,https://openreview.net/forum?id=yV2bsMVfal,,offline_iclr,,"This work presents improvements to Riemannian diffusion models for protein structure generation by developing robust heat kernel computation methods on $SE(3)$ space. While existing approaches suffer from approximation errors in score-based diffusion, our method enables stable and accurate denoising"
14,1222a1b772,More About VLAD: A Leap From Euclidean to Riemannian Manifolds,Masoud Faraki; Mehrtash T. Harandi; Fatih Porikli,2015,CVPR 2015,main,Poster,,,0,13.181,0.000,,https://openaccess.thecvf.com/content_cvpr_2015/html/Faraki_More_About_VLAD_2015_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2015/papers/Faraki_More_About_VLAD_2015_CVPR_paper.pdf,offline_cvpr,,This paper takes a step forward in image and video coding by extending the well-known Vector of Locally Aggregated Descriptors (VLAD) onto an extensive space of curved Riemannian manifolds. We provide a comprehensive mathematical framework that formulates the aggregation problem of such manifold dat
15,17864,Manifold structure in graph embeddings,Patrick Rubin-Delanchy,2020,NIPS 2020,main,Spotlight,,,0,13.164,0.000,,https://nips.cc/virtual/2020/poster/17864,https://papers.nips.cc/paper_files/paper/2020/file/8682cc30db9c025ecd3fee433f8ab54c-Paper.pdf,offline_nips,,"Statistical analysis of a graph often starts with embedding, the process of representing its nodes as points in space. How to choose the embedding dimension is a nuanced decision in practice, but in theory a notion of true dimension is often available. In spectral embedding, this dimension may be ve"
16,7Cxk63lTTm,A Manifold Perspective on the Statistical Generalization of Graph Neural Networks,Zhiyang Wang; Juan Cervino; Alejandro Ribeiro,2025,ICML 2025,main,Poster,deep_learning->graph_neural_networks,graph neural networks;generalization,0,13.115,0.000,,https://icml.cc/virtual/2025/poster/46337,https://openreview.net/pdf?id=7Cxk63lTTm,offline_icml,,"Graph Neural Networks (GNNs) extend convolutional neural networks to operate on graphs. Despite their impressive performances in various graph learning tasks, the theoretical understanding of their generalization capability is still lacking. Previous GNN generalization bounds ignore the underlying g"
17,dpnPOXoqVQ,S$^2$MAM: Semi-supervised Meta Additive Model for Robust Estimation and Variable Selection,Xuelin Zhang; Hong Chen; Yingjie Wang; Zeyu Zhang; Tieliang Gong,2025,ICLR 2025,main,Reject,learning theory,manifold regularization;bilevel optimization;sparse additive model;robustness;learning theory,0,13.010,0.000,,https://openreview.net/forum?id=dpnPOXoqVQ,,offline_iclr,,"Semi-supervised learning with manifold regularization is a classical family for learning from the labeled and unlabeled data jointly, where the key requirement is the support of unknown marginal distribution enjoys the geometric structure of a Riemannian manifold. Usually, the Laplace-Beltrami opera"
18,KJ3zkHzsKm,Constrained Reinforcement Learning using Bender’s Decomposition and Exact Constraint Satisfaction,Alexander Mattick; Christopher Mutschler,2026,ICLR 2026,main,Withdraw,reinforcement learning,Reinforcement Learning;Constrained Reinforcement Learning;Optimization,0,12.998,0.000,,https://openreview.net/forum?id=KJ3zkHzsKm,,offline_iclr,,"Recent advancements in reinforcement learning (RL) have expanded its applications beyond sequential decision-making to encompass non-sequential tasks, such as matrix decompositions, automatic generation of sorting networks, and combinatorial optimization. However, these tasks often require problem-s"
19,Tubzedlc4P,A Statistical Manifold Framework for Point Cloud Data,Yonghyeon Lee; Seungyeon Kim; Jinwon Choi; Frank C. Park,2022,ICLR 2022,main,Reject,,Riemannian Geometry;Point Cloud;Autoencoders,0,12.921,0.000,,https://openreview.net/forum?id=Tubzedlc4P,,offline_iclr,,"A large class of problems in machine learning involve data sets in which each data point is a point cloud in $\mathbb{R}^D$. The reason that most machine learning algorithms designed for point cloud data tend to be ad hoc, and difficult to measure their performance in a uniform and quantitative way,"
20,Lv3MfAEgvVv,Hyperbolic Binary Neural Network,Jun Chen; Jingyang Xiang; Tianxin Huang; Xiangrui Zhao; Yong Liu,2023,ICLR 2023,main,Withdraw,,Neural network quantization;Hyperbolic geometry;Riemannian manifold,0,12.912,0.000,,https://openreview.net/forum?id=Lv3MfAEgvVv,,offline_iclr,We propose a Hyperbolic Binary Neural Network that updates the parameters in hyperbolic space.,"Binary Neural Network (BNN) converts the full-precision weights and activations to the extreme 1-bit counterparts, which is especially suitable to be deployed on lightweight mobile devices. Neural network binarization is usually formulated as a constrained optimization problem, which restricts its o"
21,rJeBJJBYDB,Chart Auto-Encoders for Manifold Structured Data,Stephan Schonsheck; Jie Chen; Rongjie Lai,2020,ICLR 2020,main,Reject,,Auto-encoder;differential manifolds;multi-charted latent space,0,12.895,0.000,,https://openreview.net/forum?id=rJeBJJBYDB,,offline_iclr,Manifold-structured latent space for generative models," Auto-encoding and generative models have made tremendous successes in image and signal representation learning and generation. These models, however, generally employ the full Euclidean space or a bounded subset (such as $[0,1]^l$) as the latent space, whose trivial geometry is often too simplistic"
22,4723,Positive Curvature and Hamiltonian Monte Carlo,Christof Seiler; Simon Rubinstein-Salzedo; Susan Holmes,2014,NIPS 2014,main,Poster,,,0,12.887,0.000,,https://nips.cc/virtual/2014/poster/4723,https://papers.nips.cc/paper_files/paper/2014/file/c76d3b26eba4f2c2fed5695faaae774f-Paper.pdf,offline_nips,,"The Jacobi metric introduced in mathematical physics can be used to analyze Hamiltonian Monte Carlo (HMC). In a geometrical setting, each step of HMC corresponds to a geodesic on a Riemannian manifold with a Jacobi metric. Our calculation of the sectional curvature of this HMC manifold allows us to "
23,TBJIf2M23q,Rethinking Large Language Model Distillation: A Constrained Markov Decision Process Perspective,Matthieu Zimmer; Xiaotong Ji; Tu Nguyen; Haitham Bou Ammar,2026,ICLR 2026,main,Withdraw,"foundation or frontier models, including LLMs",distillation;reinforcement learning;large language models;constrained reinforcement learning,0,12.746,0.000,,https://openreview.net/forum?id=TBJIf2M23q,,offline_iclr,,"We introduce a novel approach to large language model (LLM) distillation by formulating it as a constrained reinforcement learning problem. While recent work has begun exploring the integration of task-specific rewards into distillation processes, existing methods typically rely on ad-hoc reward wei"
24,3776,Manifold Mixup: Better Representations by Interpolating Hidden States,Vikas Verma; Alex Lamb; Christopher Beckham; Amir Najafi; Ioannis Mitliagkas,2019,ICML 2019,main,Oral,,,0,12.726,0.000,,https://icml.cc/virtual/2019/poster/3776,http://proceedings.mlr.press/v97/verma19a/verma19a.pdf,offline_icml,,"Deep neural networks excel at learning the training data, but often provide incorrect and confident predictions when evaluated on slightly different test examples. This includes distribution shifts, outliers, and adversarial examples. To address these issues, we propose \manifoldmixup{}, a simple re"
25,18845,Sample complexity and effective dimension for regression on manifolds,Andrew McRae; Justin Romberg; Mark Davenport,2020,NIPS 2020,main,Poster,,,0,12.592,0.000,,https://nips.cc/virtual/2020/poster/18845,https://papers.nips.cc/paper_files/paper/2020/file/977f8b33d303564416bf9f4ab1c39720-Paper.pdf,offline_nips,,"We consider the theory of regression on a manifold using reproducing kernel Hilbert space methods. Manifold models arise in a wide variety of modern machine learning problems, and our goal is to help understand the effectiveness of various implicit and explicit dimensionality-reduction methods that "
26,ntV5xZfzEk,Constrained Binary Decision Making,Daniel Průša; Vojtech Franc,2024,NIPS 2024,main,Poster,probabilistic_methods,binary statistical decision making;constrained optimization;Neyman-Pearson problem;selective classification,0,12.581,0.000,,https://neurips.cc/virtual/2024/poster/93660,https://openreview.net/pdf?id=ntV5xZfzEk,offline_nips,,"Binary statistical decision making involves choosing between two states based on statistical evidence. The optimal decision strategy is typically formulated through a constrained optimization problem, where both the objective and constraints are expressed as integrals involving two Lebesgue measurab"
27,H139Q_gAW,Learning Graph Convolution Filters from Data Manifold,Guokun Lai; Hanxiao Liu; Yiming Yang,2018,ICLR 2018,main,Reject,,Label Propagation;Depthwise separable convolution;Graph and geometric convolution,0,12.523,0.000,,https://openreview.net/forum?id=H139Q_gAW,,offline_iclr,"We devise a novel Depthwise Separable Graph Convolution (DSGC) for the generic spatial domain data, which is highly compatible with depthwise separable convolution.","Convolution Neural Network (CNN) has gained tremendous success in computer vision tasks with its outstanding ability to capture the local latent features. Recently, there has been an increasing interest in extending CNNs to the general spatial domain. Although various types of graph convolution and "
28,21803,DeepMAD: Mathematical Architecture Design for Deep Convolutional Neural Network,Xuan Shen; Yaohua Wang; Ming Lin; Yilun Huang; Hao Tang,2023,CVPR 2023,main,Poster,,,0,12.396,0.000,,https://cvpr.thecvf.com/virtual/2023/poster/21803,https://openaccess.thecvf.com/content/CVPR2023/papers/Shen_DeepMAD_Mathematical_Architecture_Design_for_Deep_Convolutional_Neural_Network_CVPR_2023_paper.pdf,offline_cvpr,,"The rapid advances in Vision Transformer (ViT) refresh the state-of-the-art performances in various vision tasks, overshadowing the conventional CNN-based models. This ignites a few recent striking-back research in the CNN world showing that pure CNN models can achieve as good performance as ViT mod"
29,HYWdlCPtao,Curvature Enhanced Manifold Sampling,Ilya Kaufman; Omri Azencot,2025,ICLR 2025,main,Reject,"other topics in machine learning (i.e., none of the above)",Manifold learning;Data augmentation;Regression,0,12.372,0.000,,https://openreview.net/forum?id=HYWdlCPtao,,offline_iclr,,"Over-parameterized deep learning models, characterized by their large number of parameters, have demonstrated remarkable performance in various tasks. Despite the potential risk of overfitting, these models often generalize well to unseen data due to effective regularization techniques, with data au"
30,5L8XMh667qz,Encoded Prior Sliced Wasserstein AutoEncoder for learning latent manifold representations,Sanjukta Krishnagopal; Jacob Bedrossian,2021,ICLR 2021,main,Reject,,VAE;sliced Wasserstein distance;latent representation;interpolation;manifold embedding;geodesics;network algorithm,0,12.171,0.000,,https://openreview.net/forum?id=5L8XMh667qz,,offline_iclr,,"While variational autoencoders have been successful in a variety of tasks, the use of conventional Gaussian or Gaussian mixture priors are limited in their ability to encode underlying structure of data in the latent representation.
In this work, we introduce an Encoded Prior Sliced Wasserstein Auto"
31,kCUDzyKQ7G,Adam Reduces a Unique Form of Sharpness: Theoretical Insights Near the Minimizer Manifold,Xinghan Li; Haodong Wen; Kaifeng Lyu,2025,NIPS 2025,main,Poster,theory,Adam;adaptive gradient methods;implicit bias;regularization;deep learning theory,0,12.158,0.000,,https://openreview.net/forum?id=kCUDzyKQ7G,,offline_nips,,"Despite the popularity of Adam optimizer in practice, most theoretical analyses study SGD as a proxy and little is known about how the solutions found by Adam differ. In this paper, we show that Adam reduces a specific form of sharpness measure shaped by its adaptive updates, leading to qualitativel"
32,4bNGE4WSfJ,Learning Globally Smooth Functions on Manifolds,Juan Cervino; Luiz F. O. Chamon; Benjamin David Haeffele; Rene Vidal; Alejandro Ribeiro,2023,ICML 2023,main,Poster,,,0,12.149,0.000,,https://icml.cc/virtual/2023/poster/24397,https://openreview.net/pdf?id=4bNGE4WSfJ,offline_icml,,Smoothness and low dimensional structures play central roles in improving generalization and stability in learning and statistics. This work combines techniques from semi-infinite constrained learning and manifold regularization to learn representations that are globally smooth on a manifold. To do 
33,a0kq0tJwwn,The Momentum Persistence Effect: A New Theory for Why Soft Constraints Outperform Hard Projections,Khurram Khalil; Ripan Kumar Kundu; Khaza Anuarul Hoque,2026,ICLR 2026,main,Withdraw,optimization,Constrained Optimization;Deep Learning Theory;Optimization Dynamics;Momentum Methods;Orthogonal Constraints;Regularization;Stiefel Manifold,0,11.966,0.000,,https://openreview.net/forum?id=a0kq0tJwwn,,offline_iclr,,"A persistent empirical puzzle in deep learning is why soft, penalty-based constraints often outperform their mathematically exact, hard-projected counterparts. While classical optimization theory provides elegant models, it fails to explain this phenomenon. This paper resolves the mystery by identif"
34,8ba6358e96,Manifold Precis: An Annealing Technique for Diverse Sampling of Manifolds,Nitesh Shroff; Pavan Turaga; Rama Chellappa,2011,NIPS 2011,main,Poster,,,0,11.861,0.000,,https://papers.nips.cc/paper_files/paper/2011/hash/d1f491a404d6854880943e5c3cd9ca25-Abstract.html,https://papers.nips.cc/paper_files/paper/2011/file/d1f491a404d6854880943e5c3cd9ca25-Paper.pdf,offline_nips,,"In this paper, we consider the 'Precis' problem of sampling K representative yet diverse data points from a large dataset. This problem arises frequently in applications such as video and document summarization, exploratory data analysis, and pre-filtering. We formulate a general theory which encomp"
35,uQiFsBil3p,Random matrix theory improved Fréchet mean of symmetric positive definite matrices,Florent Bouchard; Ammar Mian; Malik Tiomoko; Guillaume Ginolhac; Frederic Pascal,2024,ICML 2024,main,Poster,,,0,11.852,0.000,,https://icml.cc/virtual/2024/poster/32828,https://openreview.net/pdf?id=uQiFsBil3p,offline_icml,,"In this study, we consider the realm of covariance matrices in machine learning, particularly focusing on computing Fréchet means on the manifold of symmetric positive definite matrices, commonly referred to as Karcher or geometric means. Such means are leveraged in numerous machine learning tasks. "
36,eBS3dQQ8GV,Emergence of meta-stable clustering in mean-field transformer models,Giuseppe Bruno; Federico Pasqualotto; Andrea Agazzi,2025,ICLR 2025,main,Oral,"foundation or frontier models, including LLMs",Mean-field limits;Transformers;Meta-stability;Clustering,0,11.834,0.000,,https://iclr.cc/virtual/2025/poster/28944,https://openreview.net/pdf?id=eBS3dQQ8GV,offline_iclr,,"We model the evolution of tokens within a deep stack of Transformer layers as a continuous-time flow on the unit sphere, governed by a mean-field interacting particle system, building on the framework introduced in Geshkovski et al. (2023). Studying the corresponding mean-field Partial Differential "
37,6413,Option Discovery in the Absence of Rewards with Manifold Analysis,Amitay Bar; Ronen Talmon; Ron Meir,2020,ICML 2020,main,Poster,,,0,11.796,0.000,,https://icml.cc/virtual/2020/poster/6413,http://proceedings.mlr.press/v119/bar20a/bar20a.pdf,offline_icml,,"Options have been shown to be an effective tool in reinforcement learning, facilitating improved exploration and learning. In this paper, we present an approach based on spectral graph theory and derive an algorithm that systematically discovers options without access to a specific reward or task as"
38,11994,The Sparse Manifold Transform,Yubei Chen; Dylan Paiton; Bruno Olshausen,2018,NIPS 2018,main,Poster,,,0,11.779,0.000,,https://nips.cc/virtual/2018/poster/11994,https://papers.nips.cc/paper_files/paper/2018/file/8e19a39c36b8e5e3afd2a3b2692aea96-Paper.pdf,offline_nips,,"We present a signal representation framework called the sparse manifold transform that combines key ideas from sparse coding, manifold learning, and slow feature analysis. It turns non-linear transformations in the primary sensory signal space into linear interpolations in a representational embeddi"
39,8985,Density Constrained Reinforcement Learning,Zengyi Qin; Yuxiao Chen; Chuchu Fan,2021,ICML 2021,main,Spotlight,,,0,11.755,0.000,,https://icml.cc/virtual/2021/poster/8985,http://proceedings.mlr.press/v139/qin21a/qin21a.pdf,offline_icml,,"We study constrained reinforcement learning (CRL) from a novel perspective by setting constraints directly on state density functions, rather than the value functions considered by previous works. State density has a clear physical and mathematical interpretation, and is able to express a wide varie"
40,rhdfTOiXBng,NaturalProver: Grounded Mathematical Proof Generation with Language Models,Sean Welleck; Jiacheng Liu; Ximing Lu; Hannaneh Hajishirzi; Yejin Choi,2022,NIPS 2022,main,Accept,,language modeling;reasoning;neural theorem proving,0,11.696,0.000,,https://nips.cc/virtual/2022/poster/53914,https://openreview.net/pdf?id=rhdfTOiXBng,offline_nips,,"Theorem proving in natural mathematical language – the mixture of symbolic and natural language used by humans – plays a central role in mathematical advances and education, and tests aspects of reasoning that are core to intelligence. Yet it has remained underexplored with modern generative models."
41,vJb4I2ANmy,Noisy Feature Mixup,Soon Hoe Lim; N. Benjamin Erichson; Francisco Utrera; Winnie Xu; Michael W. Mahoney,2022,ICLR 2022,main,Poster,,Data augmentation;implicit regularization;mixup;noise injection;model robustness,0,11.657,0.000,,https://iclr.cc/virtual/2022/poster/6227,https://openreview.net/pdf?id=vJb4I2ANmy,offline_iclr,,"We introduce Noisy Feature Mixup (NFM), an inexpensive yet effective method for data augmentation that combines the best of interpolation based training and noise injection schemes. Rather than training with convex combinations of pairs of examples and their labels, we use noise-perturbed convex com"
42,m7zsaLt1Sab,Finding One Missing Puzzle of Contextual Word Embedding: Representing Contexts as Manifold,Hailin Hu; Rong Yao; Cheng LI,2022,ICLR 2022,main,Reject,,Contextual Word Embedding;Category Theory;Manifold,0,11.656,0.000,,https://openreview.net/forum?id=m7zsaLt1Sab,,offline_iclr,,"The current understanding of contextual word embedding interprets the representation by associating each token to a vector that is dynamically modulated by the context. However, this “token-centric” understanding does not explain how a model represents context itself, leading to a lack of characteri"
43,OEPP8T0zUX,TopoAlign: A Framework for Aligning Code to Math via Topological Decomposition,,2026,ICLR 2026,main,Active,"neurosymbolic & hybrid AI systems (physics-informed, logic & formal reasoning, etc.)",autoformalisation;formal reasoning;code data,0,11.652,0.000,,https://openreview.net/forum?id=OEPP8T0zUX,,offline_iclr,,"Large Language Models (LLMs) excel at both informal and formal (e.g. Lean 4) mathematical reasoning but still struggle with autoformalisation, the task of transforming informal into formal mathematical statements. Autoformalisation helps pair the informal reasoning of LLMs with formal proof assistan"
44,30aSE3FB3L,Matrix Manifold Neural Networks++,Xuan Son Nguyen; Shuo Yang; Aymeric Histace,2024,ICLR 2024,main,Poster,"representation learning for computer vision, audio, language, and other modalities",manifold learning;representation learning;gyrovector spaces;deep learning,0,11.636,0.000,,https://iclr.cc/virtual/2024/poster/19532,https://openreview.net/pdf?id=30aSE3FB3L,offline_iclr,,"Deep neural networks (DNNs) on Riemannian manifolds have garnered increasing interest in various applied areas. For instance, DNNs on spherical and hyperbolic manifolds have been designed to solve a wide range of computer vision and nature language processing tasks. One of the key factors that contr"
45,sl_0rQmHxQk,Sparse Quadratic Optimisation over the Stiefel Manifold with Application to Permutation Synchronisation,Florian Bernard; Daniel Cremers; Anders Johan Thunberg,2021,NIPS 2021,main,Poster,,Stiefel manifold;quadratic optimisation;permutation synchronisation;sparsity;multi-matching;correspondence problems;manifold optimisation;QR decomposition;orthogonal iteration algorithm,0,11.631,0.000,,https://nips.cc/virtual/2021/poster/28158,https://openreview.net/pdf?id=sl_0rQmHxQk,offline_nips,A method for finding a globally optimal solution of a quadratic objective function over the Stiefel manifold that is sparse.,We address the non-convex optimisation problem of finding a sparse matrix on the Stiefel manifold (matrices with mutually orthogonal columns of unit length) that maximises (or minimises) a quadratic objective function. Optimisation problems on the Stiefel manifold occur for example in spectral relax
46,eAFNJk63KE,Riemannian Manifold Learning for Stackelberg Games with Neural Flow Representations,Larkin Liu; Yutong Chao; Jalal Etesami; Kashif Rasul,2025,ICLR 2025,main,Reject,learning on graphs and other geometries & topologies,Neural Normalizing Flows;Stackelberg Games;Riemannian Manifolds,0,11.600,0.000,,https://openreview.net/forum?id=eAFNJk63KE,,offline_iclr,,"We present a novel framework for online learning in Stackelberg general-sum games, where two agents, the leader and follower, engage in sequential turn-based interactions. At the core of this approach is a learned diffeomorphism that maps the joint action space to a smooth Riemannian manifold, refer"
47,YZdc7mTq7I,GeoMind: A Geometric Neural Network of State Space Model for Understanding Brain Dynamics on Riemannian Manifold,Tingting Dan; Jiaqi Ding; Guorong Wu,2025,ICLR 2025,main,Withdraw,applications to neuroscience & cognitive science,Geometric deep learning;state space model;brain dynamics;Riemannian Manifold,0,11.432,0.000,,https://openreview.net/forum?id=YZdc7mTq7I,,offline_iclr,,State space model (SSM) is a powerful tool in neuroscience field to characterize the dynamic nature of brain functions by elucidating the mechanism of how brain system transits between brain states and how underlying states give rise to the observed neural activities. Although tremendous efforts hav
48,vKMVrqvXbXu,Effects of Data Geometry in Early Deep Learning,Saket Tiwari; George Konidaris,2022,ICLR 2022,main,Reject,,Deep learning;geometry;manifolds;deep learning theory,0,11.397,0.000,,https://openreview.net/forum?id=vKMVrqvXbXu,,offline_iclr,,"Deep neural networks can approximate functions on different types of data, from images to graphs, with varied underlying structure.This underlying structure can be viewed as the geometry of the data manifold. By extending recent advances in the theoretical understanding of neural networks, we study "
49,4n1PS9WvdYv,On Deep Generative Models for Approximation and Estimation of Distributions on Manifolds,Biraj Dahal; Alexander Havrilla; Minshuo Chen; Tuo Zhao; Wenjing Liao,2022,NIPS 2022,main,Accept,,Deep generative models;distribution estimation;low-dimensional manifold,0,11.384,0.000,,https://nips.cc/virtual/2022/poster/53839,https://openreview.net/pdf?id=4n1PS9WvdYv,offline_nips,We prove approximation and statistical estimation theories of deep generative models for distribution learning when the distribution is supported on a low-dimensional manifold.,"Deep generative models have experienced great empirical successes in distribution learning. Many existing experiments have demonstrated that deep generative networks can efficiently generate high-dimensional complex data from a low-dimensional easy-to-sample distribution. However, this phenomenon ca"
50,5b5wZg6Zeo,A solvable model of learning generative diffusion: theory and insights,Hugo Cui; Cengiz Pehlevan; Yue M. Lu,2025,NIPS 2025,main,Poster,theory,high-dimensional asymptotics;statistical physics;diffusion model,0,11.352,0.000,,https://openreview.net/forum?id=5b5wZg6Zeo,,offline_nips,,"In this manuscript, we analyze a solvable model of flow or diffusion-based generative model. We consider the problem of learning a model parametrized by a two-layer auto-encoder, trained with online stochastic gradient descent, on a high-dimensional target density with an underlying low-dimensional "
