Rank,ID,Title,Authors,Year,Venue,Track,Status,Primary Area,Keywords,Citations,BM25 Score,Combined Score,DOI,URL,PDF,Source,TLDR,Abstract
11,,UniAnimate: taming unified video diffusion models for consistent human image animation,Xiang Wang; Shiwei Zhang; Changxin Gao; Jiayu Wang; Xiaoqiang Zhou,2024,Science China Information Sciences,,,,,75,0.000,0.000,10.1007/s11432-024-4592-3,https://www.semanticscholar.org/paper/6ddedae42ab98883bec0a2259ab65ec71bebc409,,semantic_scholar,,"Recent diffusion-based human image animation techniques have demonstrated impressive success in synthesizing videos that faithfully follow a given reference identity and a sequence of desired movement poses. Despite this, there are still two limitations: (i) an extra reference model is required to a"
12,,LN3DIFF++: Scalable Latent Neural Fields Diffusion for Speedy 3D Generation.,Yushi Lan; Fangzhou Hong; Shuai Yang; Shangchen Zhou; Xuyi Meng,2024,IEEE Transactions on Pattern Analysis and Machine Intelligence,,,,,72,0.000,0.000,10.1109/TPAMI.2025.3633073,https://www.semanticscholar.org/paper/3262cda60389d8a58b81f00a5bae7ec87348bccd,,semantic_scholar,,"The field of neural rendering has seen remarkable progress, driven by advancements in generative models and differentiable rendering techniques. While 2D diffusion has achieved notable success, the development of a unified 3D diffusion pipeline remains an open challenge. This paper presents a novel "
13,,Efficient Diffusion Models: A Comprehensive Survey from Principles to Practices,Zhiyuan Ma; Yuzhu Zhang; Guoli Jia; Liangliang Zhao; Yichao Ma,2024,arXiv.org,,,,,30,0.000,0.000,10.48550/arXiv.2410.11795,https://www.semanticscholar.org/paper/140e64cf0516e556e96abe26cc21e4e35f349f36,,semantic_scholar,,"As one of the most popular and sought-after generative models in the recent years, diffusion models have sparked the interests of many researchers and steadily shown excellent advantage in various generative tasks such as image synthesis, video generation, molecule design, 3D scene rendering and mul"
14,,InstantDrag: Improving Interactivity in Drag-based Image Editing,Joonghyuk Shin; Daehyeon Choi; Jaesik Park,2024,ACM SIGGRAPH Conference and Exhibition on Computer Graphics and Interactive Techniques in Asia,,,,,25,0.000,0.000,10.1145/3680528.3687668,https://www.semanticscholar.org/paper/8abafadb5367da1a5c8d5476cb2bbcf8a8f241fa,https://dl.acm.org/doi/pdf/10.1145/3680528.3687668,semantic_scholar,,"Drag-based image editing has recently gained popularity for its interactivity and precision. However, despite the ability of text-to-image models to generate samples within a second, drag editing still lags behind due to the challenge of accurately reflecting user interaction while maintaining image"
15,,Hierarchical Patch Diffusion Models for High-Resolution Video Generation,Ivan Skorokhodov; Willi Menapace; Aliaksandr Siarohin; S. Tulyakov,2024,Computer Vision and Pattern Recognition,,,,,20,0.000,0.000,10.1109/CVPR52733.2024.00723,https://www.semanticscholar.org/paper/6955476324daf04ceca8bcdea7bcd1b9448999db,https://arxiv.org/pdf/2406.07792,semantic_scholar,,"Diffusion models have demonstrated remarkable performance in image and video synthesis. However, scaling them to high-resolution inputs is challenging and requires restructuring the diffusion pipeline into multiple independent components, limiting scalability and complicating down-stream application"
16,,PLA4D: Pixel-Level Alignments for Text-to-4D Gaussian Splatting,Qiaowei Miao; Yawei Luo; Yi Yang,2024,arXiv.org,,,,,16,0.000,0.000,10.48550/arXiv.2405.19957,https://www.semanticscholar.org/paper/f7cbd52cde8452d12d0f3e6569242a34ceb37625,,semantic_scholar,,"Previous text-to-4D methods have leveraged multiple Score Distillation Sampling (SDS) techniques, combining motion priors from video-based diffusion models (DMs) with geometric priors from multiview DMs to implicitly guide 4D renderings. However, differences in these priors result in conflicting gra"
17,,Fast and Memory-Efficient Video Diffusion Using Streamlined Inference,Zheng Zhan; Yushu Wu; Yifan Gong; Zichong Meng; Zhenglun Kong,2024,Neural Information Processing Systems,,,,,14,0.000,0.000,10.48550/arXiv.2411.01171,https://www.semanticscholar.org/paper/d690dc77e24558c71e00bc4ea25498992a059006,,semantic_scholar,,"The rapid progress in artificial intelligence-generated content (AIGC), especially with diffusion models, has significantly advanced development of high-quality video generation. However, current video diffusion models exhibit demanding computational requirements and high peak memory usage, especial"
18,,SparseDM: Toward Sparse Efficient Diffusion Models,Kafeng Wang; Jianfei Chen; He Li; Zhenpeng Mi; Jun-Jie Zhu,2024,IEEE International Conference on Multimedia and Expo,,,,,14,0.000,0.000,10.1109/ICME59968.2025.11209208,https://www.semanticscholar.org/paper/729d0e15d7b1a8992d9aa94e0434fbb5511a5b33,,semantic_scholar,,"Diffusion models represent a powerful family of generative models widely used for image and video generation. However, the time-consuming deployment, long inference time, and requirements on large memory hinder their applications on resource constrained devices. In this paper, we propose a method ba"
19,,Generative AI Beyond LLMs: System Implications of Multi-Modal Generation,Alicia Golden; Samuel Hsia; Fei Sun; Bilge Acun; Basil Hosmer,2023,IEEE International Symposium on Performance Analysis of Systems and Software,,,,,13,0.000,0.000,10.1109/ISPASS61541.2024.00032,https://www.semanticscholar.org/paper/e1e6dcb3c162a2bbbcb128eff6fed01755613d1c,https://arxiv.org/pdf/2312.14385,semantic_scholar,,"As the development of large-scale Generative AI models evolve beyond text (1D) generation to include image (2D) and video (3D) generation, processing spatial and temporal information presents unique challenges to quality, performance, and efficiency. We present the first work towards understanding t"
20,,MiniMax-Remover: Taming Bad Noise Helps Video Object Removal,Bojia Zi; Weixuan Peng; Xianbiao Qi; Jianan Wang; Shihao Zhao,2025,arXiv.org,,,,,11,0.000,0.000,10.48550/arXiv.2505.24873,https://www.semanticscholar.org/paper/f88b4cb3999cb2cb63d4414b7c046f67b79bdd89,,semantic_scholar,,"Recent advances in video diffusion models have driven rapid progress in video editing techniques. However, video object removal, a critical subtask of video editing, remains challenging due to issues such as hallucinated objects and visual artifacts. Furthermore, existing methods often rely on compu"
21,,TalkingMachines: Real-Time Audio-Driven FaceTime-Style Video via Autoregressive Diffusion Models,Chetwin Low; Weimin Wang,2025,arXiv.org,,,,,10,0.000,0.000,10.48550/arXiv.2506.03099,https://www.semanticscholar.org/paper/49276c3f739c4ae3f479381b631c0fc955eb5fd4,,semantic_scholar,,"In this paper, we present TalkingMachines -- an efficient framework that transforms pretrained video generation models into real-time, audio-driven character animators. TalkingMachines enables natural conversational experiences by integrating an audio large language model (LLM) with our video genera"
22,,FlightVGM: Efficient Video Generation Model Inference with Online Sparsification and Hybrid Precision on FPGAs,Jun Liu; Shulin Zeng; Li Ding; Widyadewi Soedarmadji; Hao Zhou,2025,Symposium on Field Programmable Gate Arrays,,,,,9,0.000,0.000,10.1145/3706628.3708864,https://www.semanticscholar.org/paper/d88e275bc3cacddab4d2a20c0ac7484b9878a9c7,,semantic_scholar,,"Video Generation Model (VGM), as a representative of multi-modal large models, has revolutionized the productivity of video content creation. VGMs are compute-bound due to adopting the Diffusion Transformer (i.e., DiT) structure. Sparsification is a common method for accelerating compute-intensive m"
23,,EffiVED: Efficient Video Editing via Text-instruction Diffusion Models,Zhenghao Zhang; Zuozhuo Dai; Long Qin; Weizhi Wang,2024,arXiv.org,,,,,9,0.000,0.000,10.48550/arXiv.2403.11568,https://www.semanticscholar.org/paper/b087853373cca366961e648750ad3472c760aa81,,semantic_scholar,,"Large-scale text-to-video models have shown remarkable abilities, but their direct application in video editing remains challenging due to limited available datasets. Current video editing methods commonly require per-video fine-tuning of diffusion models or specific inversion optimization to ensure"
24,,FPSAttention: Training-Aware FP8 and Sparsity Co-Design for Fast Video Diffusion,Akide Liu; Zeyu Zhang; Zhexin Li; Xuehai Bai; Yizeng Han,2025,arXiv.org,,,,,8,0.000,0.000,10.48550/arXiv.2506.04648,https://www.semanticscholar.org/paper/6dd7c07555fdd1790ac76d0c5d19f6698b1af5bb,,semantic_scholar,,"Diffusion generative models have become the standard for producing high-quality, coherent video content, yet their slow inference speeds and high computational demands hinder practical deployment. Although both quantization and sparsity can independently accelerate inference while maintaining genera"
25,,Magic 1-For-1: Generating One Minute Video Clips within One Minute,Hongwei Yi; Shitong Shao; Tian Ye; Jiantong Zhao; Qingyu Yin,2025,arXiv.org,,,,,7,0.000,0.000,10.48550/arXiv.2502.07701,https://www.semanticscholar.org/paper/0dac8b51df2e94a7623e3aa471058b8f57e9a449,,semantic_scholar,,"In this technical report, we present Magic 1-For-1 (Magic141), an efficient video generation model with optimized memory consumption and inference latency. The key idea is simple: factorize the text-to-video generation task into two separate easier tasks for diffusion step distillation, namely text-"
26,,Optical-Flow Guided Prompt Optimization for Coherent Video Generation,Hyelin Nam; Jaemin Kim; Dohun Lee; Jong Chul Ye,2024,Computer Vision and Pattern Recognition,,,,,7,0.000,0.000,10.1109/CVPR52734.2025.00734,https://www.semanticscholar.org/paper/f63329fc34175c36a63ca3aa4fdb3f28ecd9a8e6,,semantic_scholar,,"While text-to-video diffusion models have made significant strides, many still face challenges in generating videos with temporal consistency. Within diffusion frameworks, guidance techniques have proven effective in enhancing output quality during inference; however, applying these methods to video"
27,,Optimization-Free Image Immunization Against Diffusion-Based Editing,Tarik Can Ozden; Ozgur Kara; Oguzhan Akcin; Kerem Zaman; Shashank Srivastava,2024,arXiv.org,,,,,6,0.000,0.000,10.48550/arXiv.2411.17957,https://www.semanticscholar.org/paper/14a2e5f5ad0bd5487cb187198f9459b90495f29e,,semantic_scholar,,"Current image immunization defense techniques against diffusion-based editing embed imperceptible noise in target images to disrupt editing models. However, these methods face scalability challenges, as they require time-consuming re-optimization for each image-taking hours for small batches. To add"
28,,Beyond U: Making Diffusion Models Faster & Lighter,Sergio Calvo-Ordoñez; Jiahao Huang; Lipei Zhang; Guang Yang; C. Schönlieb,2023,arXiv.org,,,,,6,0.000,0.000,10.48550/arXiv.2310.20092,https://www.semanticscholar.org/paper/3b1041c964c30d9d63f7e5bc78ae6595224e4e9c,,semantic_scholar,,
29,,AccVideo: Accelerating Video Diffusion Model with Synthetic Dataset,Haiyu Zhang; Xinyuan Chen; Yaohui Wang; Xihui Liu; Yunhong Wang,2025,arXiv.org,,,,,5,0.000,0.000,10.48550/arXiv.2503.19462,https://www.semanticscholar.org/paper/97317329fab179b38a6580e14b046133a704157d,,semantic_scholar,,"Diffusion models have achieved remarkable progress in the field of video generation. However, their iterative denoising nature requires a large number of inference steps to generate a video, which is slow and computationally expensive. In this paper, we begin with a detailed analysis of the challeng"
30,,The Missing U for Efficient Diffusion Models,Sergio Calvo-Ordoñez; Chun-Wun Cheng; Jiahao Huang; Lipei Zhang; Guang Yang,2023,Trans. Mach. Learn. Res.,,,,,5,0.000,0.000,,https://www.semanticscholar.org/paper/bac74fa84c99d08371f87e156a286c4bb8c8d512,,semantic_scholar,,"Diffusion Probabilistic Models stand as a critical tool in generative modelling, enabling the generation of complex data distributions. This family of generative models yields record-breaking performance in tasks such as image synthesis, video generation, and molecule design. Despite their capabilit"
31,,LeanVAE: An Ultra-Efficient Reconstruction VAE for Video Diffusion Models,Yu Cheng; Fajie Yuan,2025,arXiv.org,,,,,4,0.000,0.000,10.48550/arXiv.2503.14325,https://www.semanticscholar.org/paper/d4233613baadd347dbb8d8532890bd997572a46d,,semantic_scholar,,"Recent advances in Latent Video Diffusion Models (LVDMs) have revolutionized video generation by leveraging Video Variational Autoencoders (Video VAEs) to compress intricate video data into a compact latent space.However, as LVDM training scales, the computational overhead of Video VAEs becomes a cr"
32,,Accelerating Video Diffusion Models via Distribution Matching,Yuanzhi Zhu; Hanshu Yan; Huan Yang; Kai Zhang; Junnan Li,2024,arXiv.org,,,,,3,0.000,0.000,10.48550/arXiv.2412.05899,https://www.semanticscholar.org/paper/a4caae8c11576ff03bbe67634c85ea0da2ae497e,,semantic_scholar,,"Generative models, particularly diffusion models, have made significant success in data synthesis across various modalities, including images, videos, and 3D assets. However, current diffusion models are computationally intensive, often requiring numerous sampling steps that limit their practical ap"
33,,Tinker: Diffusion's Gift to 3D-Multi-View Consistent Editing From Sparse Inputs without Per-Scene Optimization,Canyu Zhao; Xiaoman Li; Tianjian Feng; Zhiyue Zhao; Hao Chen,2025,arXiv.org,,,,,2,0.000,0.000,10.48550/arXiv.2508.14811,https://www.semanticscholar.org/paper/a235b975ff8228731b024c132f6e4a59de9aca06,,semantic_scholar,,"We introduce Tinker, a versatile framework for high-fidelity 3D editing that operates in both one-shot and few-shot regimes without any per-scene finetuning. Unlike prior techniques that demand extensive per-scene optimization to ensure multi-view consistency or to produce dozens of consistent edite"
34,,4D Driving Scene Generation With Stereo Forcing,Hao Lu; Zhuang Ma; Guangfeng Jiang; Wenhang Ge; Bohan Li,2025,arXiv.org,,,,,2,0.000,0.000,10.48550/arXiv.2509.20251,https://www.semanticscholar.org/paper/9b5a1f79ba3deb79aa3bfa2a894c3d813a8dbde3,,semantic_scholar,,"Current generative models struggle to synthesize dynamic 4D driving scenes that simultaneously support temporal extrapolation and spatial novel view synthesis (NVS) without per-scene optimization. Bridging generation and novel view synthesis remains a major challenge. We present PhiGenesis, a unifie"
35,,An Intermediate Fusion ViT Enables Efficient Text-Image Alignment in Diffusion Models,Zizhao Hu; Shaochong Jia; Mohammad Rostami,2024,arXiv.org,,,,,2,0.000,0.000,10.48550/arXiv.2403.16530,https://www.semanticscholar.org/paper/0e2c9745d29a6d689c132ffd624e5ead183b436d,,semantic_scholar,,"Diffusion models have been widely used for conditional data cross-modal generation tasks such as text-to-image and text-to-video. However, state-of-the-art models still fail to align the generated visual concepts with high-level semantics in a language such as object count, spatial relationship, etc"
36,,TITAN-Guide: Taming Inference-Time AligNment for Guided Text-to-Video Diffusion Models,Christian Simon; Masato Ishii; Akio Hayakawa; Zhi-Wei Zhong; Shusuke Takahashi,2025,arXiv.org,,,,,1,0.000,0.000,10.48550/arXiv.2508.00289,https://www.semanticscholar.org/paper/4dae46857270c5e7586d8ed358ab7461da7734c3,,semantic_scholar,,"In the recent development of conditional diffusion models still require heavy supervised fine-tuning for performing control on a category of tasks. Training-free conditioning via guidance with off-the-shelf models is a favorable alternative to avoid further fine-tuning on the base model. However, th"
37,,Toward Lightweight and Fast Decoders for Diffusion Models in Image and Video Generation,Alexey Buzovkin; Evgeny Shilov,2025,arXiv.org,,,,,1,0.000,0.000,10.48550/arXiv.2503.04871,https://www.semanticscholar.org/paper/2f16f8d464395aa0de12f608833618d64e43039a,,semantic_scholar,,We investigate methods to reduce inference time and memory footprint in stable diffusion models by introducing lightweight decoders for both image and video synthesis. Traditional latent diffusion pipelines rely on large Variational Autoencoder decoders that can slow down generation and consume cons
38,,OmnimatteZero: Training-free Real-time Omnimatte with Pre-trained Video Diffusion Models,Dvir Samuel; Matan Levy; Nir Darshan; Gal Chechik; Rami Ben-Ari,2025,arXiv.org,,,,,1,0.000,0.000,10.48550/arXiv.2503.18033,https://www.semanticscholar.org/paper/1563307159e2fa734f23ab1175b2427f0948c9a8,,semantic_scholar,,
39,,OmnimatteZero: Fast Training-free Omnimatte with Pre-trained Video Diffusion Models,Dvir Samuel; Matan Levy; Nir Darshan; Gal Chechik; Rami Ben-Ari,2025,Proceedings of the SIGGRAPH Asia 2025 Conference Papers,,,,,1,0.000,0.000,10.1145/3757377.3763917,https://www.semanticscholar.org/paper/f830df53741cb0c1df4d0d9f809112d27c03b7c3,,semantic_scholar,,"In Omnimatte, one aims to decompose a given video into semantically meaningful layers, including the background and individual objects along with their associated effects, such as shadows and reflections. Existing methods often require extensive training or costly self-supervised optimization. In th"
40,,ConceptVoid: Precision Multi-Concept Erasure in Generative Video Diffusion,Zhongbin Huang; Xingjia Jin; Cunkang Wu; Wei Mao,2025,Mathematics,,,,,1,0.000,0.000,10.3390/math13162652,https://www.semanticscholar.org/paper/53a7739a5298ad88d9c93796546b661848c3709a,,semantic_scholar,,"Generative video diffusion models (GVDs) generate high-fidelity, text-conditioned videos but risk producing unsafe or copyrighted content due to training on large, uncurated datasets. Concept erasure techniques aim to remove such harmful concepts from pre-trained models while preserving overall gene"
41,,Epipolar Geometry Improves Video Generation Models,Orest Kupyn; Fabian Manhardt; Federico Tombari; Christian Rupprecht,2025,arXiv.org,,,,,1,0.000,0.000,10.48550/arXiv.2510.21615,https://www.semanticscholar.org/paper/170a232300d7af70fe361e16c542b37bb56366c2,,semantic_scholar,,"Video generation models have progressed tremendously through large latent diffusion transformers trained with rectified flow techniques. Yet these models still struggle with geometric inconsistencies, unstable motion, and visual artifacts that break the illusion of realistic 3D scenes. 3D-consistent"
42,,Flows and Diffusions on the Neural Manifold,Daniel Saragih; Deyu Cao; Tejas Balaji,2025,arXiv.org,,,,,1,0.000,0.000,10.48550/arXiv.2507.10623,https://www.semanticscholar.org/paper/a909afbb749ae3fed379e4a95f8b408a58cbcec4,,semantic_scholar,,"Diffusion and flow-based generative models have achieved remarkable success in domains such as image synthesis, video generation, and natural language modeling. In this work, we extend these advances to weight space learning by leveraging recent techniques to incorporate structural priors derived fr"
43,,FasterVD: On Acceleration of Video Diffusion Models,Pinrui Yu; Dan Luo; Timothy Rupprecht; Lei Lu; Zhenglun Kong,2024,International Joint Conference on Artificial Intelligence,,,,,1,0.000,0.000,10.24963/ijcai.2024/1044,https://www.semanticscholar.org/paper/4463d38906296308b093eb3f80da32ae3ddc02cb,,semantic_scholar,,"Equipped with Denoising Diffusion Probabilistic Models, video content generation has gained significant research interest recently. However, diffusion pipelines call for intensive computation and model storage, which poses challenges for their wide and efficient deployment. In this work, we address "
44,,SNED: Superposition Network Architecture Search for Efficient Video Diffusion Model,Zhengang Li; Yan Kang; Yuchen Liu; Difan Liu; Tobias Hinz,2024,Computer Vision and Pattern Recognition,,,,,1,0.000,0.000,10.1109/CVPR52733.2024.00827,https://www.semanticscholar.org/paper/ea3a296f97570fd212d6c8fc34bba62f07c50f5c,https://arxiv.org/pdf/2406.00195,semantic_scholar,,"While AI-generated content has garnered significant attention, achieving photo-realistic video synthesis remains a formidable challenge. Despite the promising advances in diffusion models for video generation quality, the complex model architecture and substantial computational demands for both trai"
45,pFyzqbUiF9,Vid2World: Crafting Video Diffusion Models to Interactive World Models,,2026,ICLR 2026,main,Active,"foundation or frontier models, including LLMs",World Models;Video Diffusion Models,0,1.000,0.000,,https://openreview.net/forum?id=pFyzqbUiF9,,offline_iclr,,"World models, which predict future transitions from past observation and action sequences, have shown great promise for improving data efficiency in sequential decision-making. However, existing world models often require extensive domain-specific training and still produce low-fidelity, coarse pred"
46,ULXYZCms41,Geometry Forcing: Marrying Video Diffusion and 3D Representation for Consistent World Modeling,,2026,ICLR 2026,main,Active,generative models,Generative Model; Video Generation; World Modeling,0,0.957,0.000,,https://openreview.net/forum?id=ULXYZCms41,,offline_iclr,,"Videos inherently represent 2D projections of a dynamic 3D world. However, our analysis suggests that video diffusion models trained solely on raw video data often fail to capture meaningful geometric-aware structure in their learned representations. To bridge this gap between video diffusion models"
47,CuNHz3zxgm,WorldPack: Compressed Memory Improves Spatial Consistency in Video World Modeling,,2026,ICLR 2026,main,Active,"applications to computer vision, audio, language, and other modalities",world models;memory;video diffusion models,0,0.916,0.000,,https://openreview.net/forum?id=CuNHz3zxgm,,offline_iclr,,"Video world models have attracted significant attention for their ability to produce high-fidelity future visual observations conditioned on past observations and navigation actions.
Temporally- and spatially-consistent, long-term world modeling has been a long-standing problem, unresolved with even"
48,5bJZtzTFYy,BWCache: Accelerating Video Diffusion Transformers through Block-Wise Caching,,2026,ICLR 2026,main,Active,generative models,Diffusion Model;Video Generation;Cache,0,0.901,0.000,,https://openreview.net/forum?id=5bJZtzTFYy,,offline_iclr,,"Recent advancements in Diffusion Transformers (DiTs) have established them as the state-of-the-art method for video generation. However, their inherently sequential denoising process results in inevitable latency, limiting real-world applicability. Existing acceleration methods either compromise vis"
49,1y1YFKb9pp,OmniWorld: A Multi-Domain and Multi-Modal Dataset for 4D World Modeling,,2026,ICLR 2026,main,Active,datasets and benchmarks,Multi-Domain;Multi-Modal;World Modeling,0,0.864,0.000,,https://openreview.net/forum?id=1y1YFKb9pp,,offline_iclr,,"The field of 4D world modeling—aiming to jointly capture spatial geometry and temporal dynamics—has witnessed  remarkable progress in recent years, driven by advances in large-scale generative models and multimodal learning.  However, the development of truly general 4D world models remains fundamen"
50,guUrm5IRQS,4DNeX: Feed-Forward 4D Generative Modeling Made Easy,Zhaoxi Chen; Tianqi Liu; Long Zhuo; Jiawei Ren; Zeng Tao,2026,ICLR 2026,main,Withdraw,generative models,Image-to-4D Modeling;Generative 4D World Models;4D Dataset,0,0.854,0.000,,https://openreview.net/forum?id=guUrm5IRQS,,offline_iclr,,"We present 4DNeX, the first feed-forward framework for generating 4D (i.e., dynamic 3D) scene representations from a single image. In contrast to existing methods that rely on computationally intensive optimization or require multi-frame video inputs, 4DNeX enables efficient, end-to-end image-to-4D "
51,TTaAacQEdg,MoB: Mixture of Block Transformer for Accelerating Video Generation with Dynamic Routing,,2026,ICLR 2026,main,Active,"applications to computer vision, audio, language, and other modalities",Diffusion Transformer;Video Generation;Efficiency Improvement,0,0.844,0.000,,https://openreview.net/forum?id=TTaAacQEdg,,offline_iclr,,"Diffusion Transformers (DiTs) have demonstrated exceptional performance in high-fidelity image and video generation tasks. However, their iterative denoising process introduces substantial computational redundancy within Transformer modules, resulting in prohibitively high computational costs and sl"
52,n5dkjiplv4,Reinforcement Learning with Inverse Rewards for World Model Post-training,,2026,ICLR 2026,main,Active,generative models,world model;reinforcement learning;post-training,0,0.843,0.000,,https://openreview.net/forum?id=n5dkjiplv4,,offline_iclr,,"World models simulate dynamic environments, enabling agents to interact with diverse input modalities. Although recent advances have improved the visual quality and temporal consistency of video world models, their ability of accurately modeling human-specified actions remains underexplored. Reinfor"
53,e8P4Oo8S6U,ASTRAEA: A Token-wise Acceleration Framework for Video Diffusion Transformers,,2026,ICLR 2026,main,Active,"applications to computer vision, audio, language, and other modalities",video diffusion acceleration,0,0.836,0.000,,https://openreview.net/forum?id=e8P4Oo8S6U,,offline_iclr,,"Video diffusion transformers (vDiTs) have made tremendous progress in text-to-video generation, but their high computational demands pose a major challenge for practical deployment. While existing studies propose acceleration methods to reduce workload at various granularities, they often rely on he"
